text,Insult,Threat,Identity_Attack,Profanity,Toxicity,Severe_Toxicity
at one point yes facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoytiredfacetiredface,0.0032959625994830937,0.0007901458835774741,0.0013890100302322904,0.012502687446252995,0.011143133257157368,0.0025909601860380303
basically,0.0036098629707607714,0.0011796228255157113,0.00204541984424311,0.010259080131743047,0.008959464846745188,0.001392911834956358
i don’t need this right now,0.011855002225367398,0.0034717164783411303,0.00453039956476434,0.011199948911308658,0.044591920812376035,0.0020135874666624915
don’t tell me this,0.012440950833340136,0.004313344841263023,0.007390471168798725,0.018799265683328358,0.026173631540419746,0.002461051449046248
it could mean that’s what you fear or it’s gone happen,0.005325856660096366,0.006677066904870131,0.0028659322384840145,0.006495607132218015,0.029787566317986524,0.001436214747286952
definitely,0.0018938707132464061,0.000691657752433664,0.0012600723972464067,0.007219351939818985,0.005876637953628052,0.0012196998829243717
fasho,0.2161151253984012,0.026071678373090018,0.05002883429994852,0.2648354096506156,0.23689464012426292,0.0232147602122741
most definitely,0.0015381156741639335,0.000691657752433664,0.0009201459678869774,0.0064594201566801415,0.005748187471960632,0.001306305858940365
viola is such a bad bitch and boss woman gangsta as fuck,0.9543268852522728,0.12353654630812982,0.5082969516796749,0.9680711887463204,0.9821157083905586,0.7844736338668314
her energy and presence is insane,0.4624630190754414,0.004187996436464636,0.02023293332275347,0.145633113818119,0.4087622841370822,0.015249857402678906
abaddon is a bitch,0.8760749472787122,0.007500787957611931,0.14820458431441091,0.8713952878345712,0.878566251113971,0.3507356100621768
i mean the last one isnt likely to get you burned at the stake lol,0.04899514310202042,0.4742940188892382,0.01755864469251852,0.09846298493660441,0.31183583632480955,0.02487581713824531
try something likeconrad isnt a bad guyor horus should be resurrected really get the peeps up in arms and ready to torture you xd,0.17876405302359857,0.7497889396783693,0.06992637131702181,0.21090875430335296,0.4922247990172083,0.20902404377512723
would that really have you in chains though lol,0.025618306710448804,0.009255672540944952,0.010531861083512917,0.04062783537053978,0.10533240822790786,0.0048282796438924
bitch i was selected that my mother honeybeehoneybeehoneybee,0.5164856010796718,0.009900324641579222,0.06445167876906245,0.8069658075074542,0.6991370995330353,0.3168119430813169
um not jealous at all gurl congrats,0.01009715419864729,0.0025226464675084954,0.004413183580859858,0.010982823879975314,0.029787566317986524,0.0017393354363107207
congrats which city,0.0016427494249634132,0.001770553410579044,0.002983148222388498,0.002587387289910195,0.007225375166582188,0.0004763325199719107
lucky you i’m on the waiting list wearyface,0.0024379657548152947,0.002236134760905317,0.00277215917256019,0.005590927446927685,0.008317209371788276,0.0007505845957301227
i was soo happy,0.003065768700172544,0.0027017159729084764,0.0043194111485729365,0.009028714488505757,0.012877224981733574,0.0018981129833293053
damn what city is that,0.08312111084642047,0.003686600050808845,0.014657866352880243,0.5955055914099894,0.4051952328653381,0.0341269285374275
lucky you smilingfacewithsmilingeyes,7.847525802956098e-05,0.0003559012194814604,0.0002637361538761581,0.0008865877865744474,0.0004014096974032347,0.000389726589362359
i’ve been wait listed wearyface,0.0004603886797418565,0.0001231108901261057,0.00018168486376111536,0.004975744625309038,0.0015735263736374049,0.0014795176596175462
waitlisted beyoncé bitch how dare you,0.7120749695287736,0.015563046028758645,0.17703562103287784,0.7400449674259114,0.8514803316648026,0.5328158487587538
me too i was so ready to swing on julius… ian gone hit bey but i may bust his knee caps cause i know it’s his fault,0.04190071121054117,0.47548954555296863,0.019341502512068013,0.08640052133313632,0.28125106722841453,0.0222376665673957
i’m so damn pissedenragedface,0.23154972872239152,0.005566834422171377,0.017685991770148755,0.5577233125417359,0.4620498938801429,0.03576986375263352
i was fucking waitlisted too,0.05286483052120677,0.0038656703861475045,0.00785933523114404,0.7944230409650472,0.3953175175787321,0.0341269285374275
damn i ain’t no sex all year yet lol ion know man i just haven’t been in the mood to be fucking like these niggas always want some pussy like bitch pay a bill that’s what tf you do,0.6654093273177152,0.17553422945132002,0.6969403905716609,0.8152561621377274,0.8612501734886491,0.6938479315415165
come see me at my job man i gotta show you some nice weed we be having,0.06476790955874849,0.11505311234058224,0.01692190930436734,0.14189838361025336,0.2398440128343935,0.01872013474325162
fuck these broke ass niggas raisedfistmediumskintone,0.8499813270245699,0.18364917617935456,0.8877144335523118,0.933008065684775,0.8687189566958546,0.9791084963090368
always want some pussy ion got it on me mannnnm,0.21097028332309314,0.010974742503917792,0.03892057869044088,0.722385439452617,0.7642084207716169,0.25590144198609516
caitlyn has been a messy bitch since before that term existed she knew she was a bitch etc,0.9300557090889875,0.01068823107396084,0.36927159107772717,0.933008065684775,0.9330362267899862,0.6770768656469142
she also made a real mess with that pedestrian under her car…i’ll see myself out…,0.08515980289779787,0.07168371236217724,0.023289260651331512,0.07441372102056788,0.24957170908001977,0.012478469197263226
im a chris brown fan but hes a fucking bitch for that ig story throwing shade at robert glasper,0.794960347089961,0.03872980486011535,0.17703562103287784,0.8845629865687737,0.8694483726611851,0.5345139739899409
it’s the coke,0.022319562412734133,0.004384972698752262,0.00621831069611699,0.1056757391281389,0.11200281741237987,0.009014232275590771
dude youre no fan of chris brown,0.024526123388037814,0.0035791589561905528,0.011328929419226738,0.0179307729735759,0.0969058276562461,0.0032116359690989686
his “apology” was even worse woozyface,0.175912724224152,0.0016272971423081182,0.00453039956476434,0.02311283283196926,0.23320792934763268,0.0030384241684217866
baby that’s what you’d do—everybody ain’t the same people in general are crazy,0.5941652731492235,0.0027554374884794126,0.03826715330624645,0.19486232705465595,0.47397858493809336,0.014787960377474993
this,0.005451417469448006,0.0010990411746133154,0.0015648341328163959,0.02921654452164939,0.02123458581110191,0.004424118725194042
you aint read robert’s shirt huh “who the fck is robert glasper” is literally roberts slogan atm in the pic chris posted dude had the phrase on his shirt chris wont hatin he was promoting,0.3775710762270978,0.0081454400582462,0.05035554762568263,0.5616443221423992,0.5171352583749822,0.08475612175536415
surprised him breaking rihanna’s face wasn’t enough for you,0.17852251579593553,0.7112350652189326,0.06272282835736226,0.16507542160122682,0.44084220416472414,0.035840924833434123
what did he post,0.0034843032628100777,0.002898693065134775,0.003264466786523066,0.006206111327915036,0.015960049830437504,0.0009310135989140046
flashback the baddest bitch of rock music evah,0.34320565951123005,0.007285904385144218,0.036960301270583786,0.6589750188496916,0.44334497481023194,0.035840924833434123
great takea,0.0018729437648343393,0.002594274878290184,0.0024908408618803833,0.0052290555728115515,0.0067115711954993,0.0011763969705937776
definitely one of the best signofthehornslightskintonefire,0.0037563514995051376,0.0039193909334566505,0.00485860447176975,0.012502687446252995,0.015060893392145754,0.002230102179670267
play “tattoed love boys” by the pretenders and that award will quickly become property of chrissie hynde,0.015078346817056734,0.007357532242633455,0.01039120129453611,0.013733055208227693,0.05167267745990072,0.002894081026416603
absolutely,0.00020926728131876685,0.00012087268383826309,0.0001875457516655061,0.003745377922703042,0.0013487365996301746,0.0008371904203913112
don’t forget ann wilson,0.002333332664856385,0.0019227627806475654,0.0026783863600911275,0.003564441985644975,0.008895239605911478,0.0006784130247275309
hell yeah and this,0.05802441374678858,0.00904078896847724,0.012782408836225183,0.3731377761448056,0.3237548981965646,0.02868647856940095
yea she is her or her former bandmate joan jett,0.013303538317154764,0.003525438408881405,0.007624903516789835,0.010765699908010674,0.03484707602878662,0.0022156679260116703
love lita however the baddest was wendy o williams,0.02061574801506975,0.004026833411306071,0.007812449141727959,0.015687163540328546,0.05318998165263654,0.0023455768143582573
close 2nd,0.0012242148623258769,0.00031561115480738255,0.000334065756891586,0.013515930176894349,0.005876637953628052,0.0031250299930829758
absolutely the best,0.003358743554859386,0.0039552055538168325,0.005069594155234961,0.007653599883748266,0.013647930938357906,0.001999153213003895
ron is a bitch loveisland,0.8556953951372732,0.008324509010353733,0.1661884162240485,0.8460117543335036,0.878566251113971,0.5080349806517458
a big one,0.0038400579714722672,0.0011706695853950042,0.0013421236873614494,0.005446178485407491,0.009601721343908702,0.001392911834956358
tony wonz bitch,0.6473632032224546,0.0038656703861475045,0.027746407101115957,0.8492427229418632,0.6017388011530587,0.5281335365209531
best believe i can defo bet on that hundredpoints,0.005074736142794036,0.005101251273644641,0.005608787478431774,0.012068440561692415,0.022439231759164107,0.002157930608667675
muhammad cheated on me and his bitch stole my car,0.776937374442605,0.0658704553145939,0.6502188693322084,0.8463121912977748,0.9226633239589418,0.6770768656469142
hardest l i’ve seen on my timeline today,0.018698953513494487,0.026788176881731712,0.00884394995216027,0.08331819698501909,0.14216140813206965,0.012247519927887243
help what,0.003107621936156108,0.0031852050483841786,0.003827103788064822,0.008956338418692603,0.015446244837148014,0.002302273902027663
im so sorry it’ll never happen again it was a dream,0.00478176238950814,0.005280322992214427,0.004999264260746558,0.008160220719384593,0.028582923436544134,0.0017537696899693168
i aint even got anything witty to say here idk if ur serious or not,0.040610819809749496,0.0039552055538168325,0.007109152604664156,0.030543440900505012,0.1502583781847623,0.004222038265844863
d is for deja i love deja but wtf man i cant stand that bitch she don’t never make no sense and she can’t keep a gf don’t be like deja,0.7109568383014538,0.04064046478336428,0.2861791088025375,0.7400449674259114,0.8399815295935246,0.5345139739899409
it’s too latefacewithrollingeyes,0.012735599817466317,0.0028270653459686497,0.0045772866679994655,0.05814284002784771,0.040292887836729276,0.005925287916654287
❝and i hate to commit but if its crime im your bitch ❞,0.515514132402446,0.16595368018185835,0.09033102822450083,0.8022313298668592,0.6957131571856381,0.25590144198609516
whoops u didnt see me double post,0.006246633358739511,0.0030777634004734346,0.0033582397257195095,0.006495607132218015,0.024366662618326453,0.00114752831192178
fcken weebs,0.3989177905680601,0.002594274878290184,0.11129698351219887,0.7988342522458136,0.4328332665446369,0.3507356100621768
i gotta say youre really selling me on this ship,0.012440950833340136,0.006247299759934703,0.00621831069611699,0.014746296879500343,0.06207598787074915,0.0031250299930829758
i just think it’s very cute of arnar to be overrun with foreign emotions and feel compelled to be hancock’s guard dog and do bad things for him in return for praise and affection,0.1118364949006396,0.010544975358982366,0.016157828105859733,0.03478950189726207,0.20168945629640198,0.006185105693347462
let them be silly guys who also kill people,0.5587418396697197,0.7377747612273342,0.12890838899532236,0.3536557632226961,0.6654386277930953,0.25590144198609516
“stop trying to make a gag character serious”,0.01337453131799141,0.0053161362293434825,0.006405856574509877,0.03877018573698543,0.0669297825916269,0.003355979111104152
anyway it was fun lmao,0.016782161214721113,0.004886369084408053,0.007202925417133218,0.08400315936375896,0.10001036110656687,0.007801749519495698
i made learned how to make a fake room to do this lmao,0.07159815391209094,0.00904078896847724,0.017303951804531856,0.19095424175217346,0.30772073920521276,0.01989264484678363
tiera is a sick bitch facewithtearsofjoyfacewithtearsofjoy,0.8711432042586174,0.013891217558492482,0.17161203130120123,0.8565688931467789,0.9021086198211861,0.6938479315415165
nah y’all lying like y’all had hella food foh facewithdiagonalmouthfaceholdingbacktears,0.17356509911976759,0.006211485139574521,0.01972354374495872,0.17792732252495957,0.21493054818920826,0.018133880069872627
raven is a disgusting evil bitch and i hope she receives all the nastiness she puts out into the world,0.9300557090889875,0.6142072388413291,0.46449536869255437,0.8713952878345712,0.9378861269037085,0.695553594241977
she been acting like this too,0.014084453616551251,0.003776135218478173,0.0065465156031224,0.015904287512293194,0.057741898319670394,0.0033271104524321546
reminder that i am that bitch idk,0.5142895838156332,0.010616603216471603,0.0444747064951947,0.8117002851480493,0.644795472118027,0.14524526318272132
i love uu,0.0032750359814913118,0.0022003209704838118,0.005233696355282904,0.0077259738348240126,0.00966594556253581,0.002562091678720837
i am in luv w u,0.00486546776007432,0.0031852050483841786,0.006312083508586053,0.011489446834349045,0.015060893392145754,0.004366381407850046
gorgeous,0.004133032826159109,0.002236134760905317,0.0045772866679994655,0.008160220719384593,0.010372427300533036,0.0021001934426784843
i just woke up and yelled look at u serving omg goddess loudlycryingfacesparklingheart,0.014368422315694997,0.0069635783348270825,0.009359699977194281,0.058673594341915145,0.08877185372454374,0.010515401315696213
i wish i had done my nails tho big l,0.015433308517037128,0.006533811189891655,0.008937723144811473,0.06291966063551574,0.08634495125307186,0.006820215730066997
its alenai’s world we’re just living in it,0.0120224162707026,0.006283112997063758,0.013907682078944413,0.013877802051010479,0.05521305629476637,0.00494375427858039
biden waits for baloon to finish its mission well son of a bitch,0.8499813270245699,0.009828695400858858,0.09137932345433813,0.6681791849234782,0.7995640938554948,0.2566419907744683
you know that thing facewithrollingeyesfacewithrollingeyes,0.005284003424112802,0.002558460672899339,0.0034520124114611906,0.009173463450025947,0.01774111399281079,0.0013640431762843603
that fool is compromised china is showing that they can do what they want while grandpa is in office,0.7745723692312779,0.004295437531082932,0.07972318609241025,0.22834700134189068,0.6599706402351184,0.02849105984042527
in my room covers over my head on tiktok like a lil bitchloudlycryingface,0.5910052877484077,0.025116347028234426,0.12890838899532236,0.8022313298668592,0.8010344869428296,0.34458268913559464
lemme get under there witchu,0.22897729667072805,0.1799648155797416,0.02277987360808438,0.2922411402884546,0.31891980985651225,0.0351303140254281
u ah foo,0.08101976339937474,0.0013765999177420118,0.003498898881059413,0.22845380689456282,0.16338225364646236,0.015018908890076947
lmaoooooo,0.00800448028405867,0.0010453206273041693,0.0017406582354005014,0.05548905256697999,0.02677595349224424,0.005838682243347904
me everynight facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0.006999997113448398,0.0023435766854622876,0.003170693720599242,0.03823942506670577,0.03243778515486883,0.005983025233998283
legs up and all,0.039320921800552154,0.03204249374551296,0.015011704407187616,0.1372299787956866,0.1766683737401078,0.017559348582890676
bra why is this me rn loudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,0.010180861772015364,0.0038477630759674118,0.005093037073215619,0.03930094216979027,0.04408615342960183,0.004655067994570023
lmao how i be,0.015007353816220089,0.0031493912579626734,0.005702560671082979,0.07646860497868141,0.05673035844308898,0.006704741095379005
me rn loudlycryingfaceloudlycryingfaceloudlycryingface,0.004091178488774599,0.0010632275225149219,0.0014710611936199524,0.027624270985760046,0.016473855845933597,0.004019957806495684
boy yo ass funnyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0.17956918812981817,0.005853345852128331,0.02061497328837037,0.5634266358299833,0.4328332665446369,0.25590144198609516
facewithtearsofjoy tripping lil cuz,0.061109470841184434,0.0061398572820852825,0.00884394995216027,0.17591792256212455,0.153083655013352,0.01823158792081242
nihil better keep his bitch ass quiet i don’t wanna fucking hear it old man,0.5991465131278737,0.18364917617935456,0.29387739165477844,0.743789168389985,0.8687189566958546,0.6938479315415165
me to nihil if he says anything,0.04641535038782856,0.05019376439960894,0.015393745640078322,0.0665366896835952,0.0969058276562461,0.01091956223439457
lmfao,0.012664606816629672,0.0011706695853950042,0.0025846136743494456,0.08023587899311407,0.03801693461424536,0.0072821136633997394
olivia mind your fucking business bitch i swear to god loveisland,0.7044403004728224,0.03634147926443862,0.12890838899532236,0.9443560867972263,0.9378861269037085,0.7595168157993747
i’m actually upset,0.012664606816629672,0.002665902735779423,0.0064996296404337016,0.02039150531941919,0.04762653124226088,0.0017682040949827183
he dumbest porn plot be when that bitch act like she stucc in the dryer … bro what,0.5935675318413121,0.16383284105520723,0.2186612948927195,0.6742853861296111,0.8554152137603825,0.606352337390014
how abt ph couples who make up stupid captions but it’s the same girl or dude everytime “my neighbor let me fuck” thts ur girlfriend…,0.519955157244643,0.1362616834271399,0.13496787137806823,0.7400449674259114,0.756025963580759,0.5345139739899409
or under the bed rollingonthefloorlaughingrollingonthefloorlaughing,0.017847046314662295,0.001698925553089807,0.0017054934148836803,0.08879787694630145,0.06531185033652992,0.012998103539811135
oml and i don’t even watch that type of pornbut still make a person interested faceexhalingraisedhandmediumskintone,0.040610819809749496,0.006999392955187266,0.018450074235930168,0.30511144244656463,0.3473447381783989,0.0302498253741103
my cousins was just talking about this loudlycryingfaceloudlycryingface,0.010264568794682967,0.004080553958615217,0.006405856574509877,0.04222010890642912,0.04863806600780928,0.004250906773162056
lmao it be hilarious and they be like “can you just get me out of this window” like bitch move back facewithtearsofjoy,0.5706800346736527,0.06050437199245783,0.13129100315332357,0.693074508357605,0.698041089613858,0.2936696723608126
lmao of under the bed or in the window none of it makes sense,0.027074551507463775,0.005853345852128331,0.006593402199448003,0.12229105796422408,0.16869670577274695,0.01034218951501903
being allergic to peanuts is so cringe like… it’s just a little nut don’t be such a bitch ps i just ate some and i’m super allergic winkingfacewithtongue hahaha just took 2 benadryl and about to p tf o kissmark,0.5587418396697197,0.0382521364212253,0.14673383068814402,0.6107164310002288,0.6991370995330353,0.44753904036656206
yeah,0.0027518672274939185,0.001322879093786639,0.002068863269133292,0.007364101960707879,0.009152141591452922,0.0013784774299429568
yes… the one that looks like timmy,0.01168758707863125,0.004456601247857062,0.005350911959005245,0.007581223813935115,0.03243778515486883,0.0017393354363107207
i just told mikey about you smilingfacewithtear i’m heartbroken,0.01152017413469699,0.0047431119861984505,0.005468128196364489,0.01822027089661629,0.049396718104177194,0.003298241793760156
no i’m better than that,0.013303538317154764,0.0038119498388383567,0.006077651667504468,0.011199948911308658,0.04484480450376313,0.0018692443246573073
emma is a notorious liar,0.6213875760517574,0.0019585769860384107,0.013813910153567015,0.21090875430335296,0.4636150557415936,0.02966356918718326
yes sammie a real bitch loveisland,0.7109568383014538,0.0081454400582462,0.07799433568071006,0.7662834008768985,0.7958736724688975,0.4129699359565944
amen,0.0005545591215454435,0.0001141570967129477,0.0002637361538761581,0.0030578211500086484,0.0015735263736374049,0.0011763969705937776
the moment one of your friends gets your partners number and they start talking cheerio bitch they are gone you are constant beans and theyve gotten a whiff of chicken,0.6601287706177258,0.025116347028234426,0.14379234244471734,0.6961974213582225,0.6858205074605699,0.25590144198609516
why and what are your friends talking to your partner about,0.018131015013806043,0.003758229291529209,0.010203656176507508,0.015904287512293194,0.08553598716993657,0.0032116359690989686
crazy true yoo,0.07613447747122162,0.0015467161830212857,0.003873990004208283,0.12229105796422408,0.1368389316839556,0.011323722850383319
i just wonder why one would take the numbers of their gf or boyfriends which business do you want to communicate that you cant take through your friend,0.009846034782745906,0.0032747402160535084,0.005796332976642518,0.01496341873272758,0.049396718104177194,0.0021867992673396727
then the friends u choose aint good,0.03362765364473161,0.0019496230543021402,0.007578016920464232,0.013226432253853962,0.10710643756444288,0.0017826383486413144
first hand experience grinningfacewithsweatgrinningfacewithsweat they didn’t even last,0.004656200478755554,0.0016810186578790527,0.0026315001439476673,0.0037091909471651686,0.01570314784489606,0.0006206757073835356
not entirely truethere is lots of loyal friends and partners,0.0032750359814913118,0.002558460672899339,0.005350911959005245,0.0042158128421701975,0.013647930938357906,0.0007650188493887194
yes sammie a real bitch loveisland,0.7109568383014538,0.0081454400582462,0.07799433568071006,0.7662834008768985,0.7958736724688975,0.4129699359565944
amen,0.0005545591215454435,0.0001141570967129477,0.0002637361538761581,0.0030578211500086484,0.0015735263736374049,0.0011763969705937776
tanyel is so right olivia has had so many options and every decision has always gone her way it should’ve been what tanyel wanted for once olivia is such a bitch she had it out for zara and now tanyel loveisland,0.6884260738864975,0.018906701586059838,0.12890838899532236,0.5955055914099894,0.6710598747869816,0.25590144198609516
olivia having options isn’t her fault everyone chose to keep kai not just liv y’all reach hard when it comes to liv,0.0067907298321296305,0.003740320598117991,0.004835161553789091,0.005301429523887298,0.024848521610875293,0.0010464880822471908
suzy arin stop playing video games and clean the fucking house arin ugh shut up bitch i wish somebody would punch you in the face jon,0.7759161444705966,0.9999999999999998,0.2986888247737981,0.9038937957958535,0.9564360078982216,0.9278742895032284
potentially your most evil tweet,0.33801492205846323,0.005208694443109625,0.00814065404873337,0.09911869178923247,0.3473447381783989,0.012247519927887243
im going in,0.003044840980779814,0.00273753059326866,0.002139192910166934,0.016049036473813384,0.01570314784489606,0.0048571483025643975
stamper,0.003149475172139672,0.0007229947153101456,0.0007794866858196932,0.015180543764060927,0.010822006030782214,0.0028652123677446054
drinking abuse and lies,0.17876405302359857,0.035863813592010824,0.012969953954253785,0.09085275560757144,0.2914158487951945,0.023507887548963595
barry,0.0018520171468425573,0.0006827038206973918,0.0006798531121736204,0.008883964467616856,0.005683961208920318,0.0015372549769615414
pop skips,0.012948576617174367,0.0018600883016021488,0.004202194911213692,0.17591792256212455,0.10843695190029465,0.02487581713824531
this happened i was there,0.004656200478755554,0.006462181949171289,0.006358970485093798,0.011561820785424792,0.026294095521902004,0.0023600112193716584
is this that homestuck thing i keep hearing about,0.011855002225367398,0.006497996569531473,0.008281313330800653,0.020681001123722172,0.049902488553571205,0.003384847769776149
sonic the hedgehog hes not a big fan of these gain chumps,0.2905326901713371,0.005137065894004823,0.033349677249572524,0.21090875430335296,0.302625642393754,0.016866502288310777
barry,0.0033168892174748757,0.0017078787932105141,0.0016586069452854586,0.01648328441774267,0.014290186413314818,0.002764172138070017
olivia is suuuuuch a bitch had it out for zara because of tom and now tanyel because of kai she’s so peak loveisland,0.7396593359645937,0.019862030164453173,0.15555830809116217,0.722385439452617,0.8010344869428296,0.5322716071520599
please watch this review for tonight episode,0.0025007467101915886,0.00365078681367979,0.0035457850972028726,0.007146977988743239,0.011014682775489946,0.0012341342879377732
but she has a nerve cos she just went straight for kai not taking into consideration tanyels feelings she’s a right cow,0.26791092801014493,0.0047789266065586325,0.014376546774926629,0.12695946277879083,0.26713367850356773,0.010111240699707464
i agree about zara but she didn’t have it out for tanyel because of kai she and kai cut things off way before olivia moved to kai,0.00687443630409676,0.004205903746644731,0.0046710593537411475,0.005120493586829231,0.024366662618326453,0.0006784130247275309
hon kong oil hat massage,0.01742109381664715,0.007464973337251749,0.011844680711534557,0.014891044781651836,0.031474068191977754,0.0046839365018872155
brandon ayuik is an absolute turd karma is a bitch pal just another example of how but hurt your team is after getting their ass whooped qb or no qb,0.7396593359645937,0.15747025451369753,0.297726545753637,0.757050843721862,0.8010344869428296,0.5345139739899409
ok fat guy the only thing yoked on you is your lips nice philler,0.6300960669749334,0.016279543154169213,0.23642582506998921,0.23386339902243128,0.5772389621875001,0.03690684104544316
olivia is such a bitch the comments she makes to other girls are so catty loveisland,0.8193952024479706,0.00904078896847724,0.31796631513148965,0.7944230409650472,0.8687189566958546,0.529006021292572
because i cant stand her,0.08760622917412715,0.010330091786514652,0.015775786872969027,0.06859157364170873,0.2398440128343935,0.008494596722204423
she talks like shes eating something,0.0702023650130533,0.003543344335830369,0.012032227096836967,0.0464661709625549,0.1766683737401078,0.0057520761159771065
i can’t stand her,0.07473869407918869,0.008288695773224677,0.01109449897214634,0.0454046538594704,0.2002625069896724,0.006993427530744178
get you a david not my david bitch cause we will fight but you know skull,0.5587418396697197,0.4617899829666152,0.20957723545936582,0.7044968335909094,0.6698779688469982,0.34458268913559464
y’all are too cute faceholdingbacktearshearthandslightskintone,0.007920772710690596,0.00273753059326866,0.004483513475348261,0.04513927988054278,0.03340150313996651,0.004510724701210035
i literally thought you were at universal at first lol,0.01699513911583011,0.0037045087442200628,0.010016109791205098,0.026031997449870708,0.059649095621343295,0.003298241793760156
lol my gf name nicki,0.009929741254713034,0.0011706695853950042,0.003944319645241925,0.048058444498444236,0.0295466363106088,0.005780944926003909
the caption is me asffacewithtearsofjoy but im happy for you amiga smilingfacewithhearts,0.03120057898303999,0.004116368578975399,0.011375816015552341,0.2295218518275974,0.1502583781847623,0.015018908890076947
i hope to find my david one day,0.011855002225367398,0.01580187609851029,0.013907682078944413,0.019667760511818223,0.06288495195388444,0.005549995656627927
facewithtearsofjoyfacewithtearsofjoy love this let us know girl,0.012735599817466317,0.007321717622273273,0.011469589208203545,0.03266646875046178,0.049396718104177194,0.0052324405625907575
mannn i do not wanna get on your bad sidefacewithtearsofjoy,0.06592320205401794,0.0053161362293434825,0.012688636910847787,0.06516676174800934,0.1731254158779841,0.006040762551342278
i remember in the miami story time he carried you away that’s how k knew he doesn’t fight facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0.01152017413469699,0.010115208214046937,0.007109152604664156,0.0157595396101417,0.06854771075789748,0.0039333519818344955
that grace bitch from kai stream is ugly af idky she on there,0.8556953951372732,0.04064046478336428,0.46449536869255437,0.8022313298668592,0.9152191043763936,0.6938479315415165
what’s the thooo,0.268182291175451,0.011332883174595111,0.46488482727903974,0.4068197048846049,0.3473447381783989,0.039969108968698736
everybody wana do threesomes whole time i just wana watch my nîgga fuck a bitch real good i don’t wana join in womanshruggingmediumskintone,0.5775198006381813,0.2497920381160956,0.6969403905716609,0.7944230409650472,0.7897783056086496,0.6938479315415165
me too facewithpeekingeye,0.008883403746718251,0.0039372982436367415,0.006030765578088389,0.021785937512482343,0.01882529595939073,0.0029518181924057937
so selfless very rare to see nowadays,0.10861398737366995,0.0020212506351451522,0.005983878601580644,0.00996958114933396,0.17755412598322126,0.003269373286442964
i’ll get off on my own right there,0.014226438516823599,0.009900324641579222,0.004952377664420954,0.019667760511818223,0.07178357731250463,0.003529191063136138
not even the girl eating you while he hitting her,0.07404079136916276,0.6105654402635176,0.0203602791331099,0.1883488621442055,0.4066865505218257,0.0341269285374275
oh you different,0.006999997113448398,0.00018578550749463654,0.0014476181489119129,0.006206111327915036,0.012106516980696038,0.00114752831192178
i am surprised ronald reagan hasnt clawed his way out of the grave run down the aisles of the house bitch slapping each of this crop of new republicans,0.6190712968183228,0.5946187218839253,0.22751926000609776,0.5020714964484351,0.611321732499642,0.23692725555446711
i apologize for ranting im canadian thats a thing for us i just have nothing but contempt and loathing for that bonzo fucking lying pandering shitbag my sincere hope is that when kissinger finally dies their punishment is giving each other eternal enemas sorry again,0.6884260738864975,0.6000005560589132,0.297726545753637,0.6742853861296111,0.6929036836711226,0.5295502780347464
nah hed be giving them kisses and handjobs while nancy waited out back for any stragglersspare me the russiaussr imploded and he made a speech all the while devastating central americaasian amp african countries usa pocnot rich amp declaring the war on certain drugs ffs,0.27342065320516334,0.15534940155473514,0.22948771641110774,0.42238329306568717,0.485933342264407,0.0766130289342108
hes the one who started them on this path theres a reason he kicked off his campaign in philadelphia mississippi a place known for only one other thing,0.012106121641268782,0.006247299759934703,0.007718676075804135,0.0013389281589039643,0.0418101930516717,0.0010897911459325895
i guess im not getting it but no need to be rude im having a great day im not getting the connection sorry,0.019905823513708017,0.005889159089257386,0.01156336240085475,0.02311283283196926,0.08796287941934243,0.002562091678720837
the cold war with russia started long before reagan,0.008297454037344568,0.006462181949171289,0.019214156701711584,0.007291728009632136,0.046867879145892966,0.002634263249723429
why would he he is the one who started this lunacy,0.31725203833145266,0.0032926466962949225,0.00715603932771714,0.032401091593428064,0.2882481736430386,0.005290177879934753
wasnt meant to offend you,0.02246154621160553,0.006999392955187266,0.006593402199448003,0.014529172907535703,0.09424479898454258,0.0027208690743846173
he would high five them,0.024890183761240844,0.4739729294475493,0.013157500339556196,0.0884553936381941,0.23763197819076254,0.020576611154972533
he wouldnt have liked this new bunch in moments of clarity,0.009050817241352982,0.005996601567106805,0.009734791480525293,0.008739216565465367,0.041051540955303785,0.0020280218716758926
he wasnt in control when he was president he had full blown alzheimers,0.4580549811916051,0.005065439419746713,0.06646867176089523,0.11813412695332375,0.3974637425612955,0.021553703286302885
fckin shill ass bitch just another douchebag not to trust no surprise here amc ape,0.9300557090889875,0.06810631979213685,0.36927159107772717,0.9680711887463204,0.9620087716329525,0.9264109155741109
looks like he got a stick up his a,0.3989177905680601,0.05558546516223128,0.02048762747801394,0.5078018336386181,0.5280575972548588,0.07118429988225923
houston is a shill he is one of thoose who planted the seed of doubt about aa in the beginning and praising cohen he is the same trash as spencer and cohodes,0.7424152063439693,0.003991018790945889,0.0497021209742144,0.2348887513967207,0.6222701683140798,0.03396277819755213
facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy houston wade ain’t no shill…as matter of fact he’s an awesome dude,0.029380273812821996,0.004492415176601681,0.013345046724858605,0.07167388633677023,0.10936201820933941,0.00621397404930985
